,xch4_biascorrected,xch4_uncertainty
2016-07-04 11:00:36.047,1.8423299,0.008130954
2016-07-04 11:00:54.485,1.8501205,0.0067212093
2016-07-05 11:23:44.177,1.8295083,0.009458212
2016-07-05 11:23:48.895,1.8363116,0.0093041295
2016-07-05 11:23:53.395,1.8526217,0.009485137
2016-07-05 11:26:07.180,1.8081394,0.0072474796
2016-07-06 10:27:58.401,1.8582356,0.0058347373
2016-07-06 10:28:03.118,1.8593172,0.0058962554
2016-07-06 10:28:07.620,1.8581676,0.0058434196
2016-07-06 10:28:12.337,1.8329169,0.006626183
2016-07-06 10:28:16.839,1.8342266,0.0065020765
2016-07-06 10:28:21.557,1.8325162,0.0064869067
2016-07-06 10:32:07.317,1.8474863,0.008042605
2016-07-06 10:32:16.536,1.8325131,0.007967642
2016-07-06 10:40:52.805,1.7988951,0.006859742
2016-07-06 10:40:57.523,1.802787,0.006900392
2016-07-06 10:41:06.742,1.8043642,0.0063795736
2016-07-06 10:41:11.243,1.7954882,0.006299672
2016-07-06 10:41:15.961,1.7929984,0.0063545373
2016-07-06 10:41:20.462,1.7906222,0.0060981666
2016-07-06 10:41:25.180,1.7937183,0.006056262
2016-07-06 10:41:29.681,1.7903831,0.006162755
2016-07-06 10:41:34.399,1.7887657,0.006599532
2016-07-06 10:41:38.900,1.7989906,0.006844775
2016-07-06 10:41:43.618,1.7878629,0.0066435453
2016-07-06 10:42:29.713,1.7892556,0.0064301714
2016-07-06 10:42:34.215,1.7891828,0.006440429
2016-07-06 10:42:38.933,1.7855471,0.006484492
2016-07-06 10:42:43.434,1.7958033,0.0073644836
2016-07-06 10:42:48.152,1.8078413,0.0074293604
2016-07-06 10:42:52.654,1.7833428,0.007456736
2016-07-06 10:43:52.686,1.7813097,0.0070591588
2016-07-06 10:43:57.188,1.7851952,0.0070719416
2016-07-06 10:44:01.905,1.7815341,0.0069928234
2016-07-06 11:55:05.538,1.8182313,0.007273831
2016-07-06 11:55:14.757,1.810583,0.0070989514
2016-07-07 10:59:38.236,1.862842,0.0057406137
2016-07-07 11:00:10.611,1.8483377,0.0058635897
2016-07-07 11:01:47.303,1.8322816,0.006507888
2016-07-07 11:01:52.022,1.8698689,0.0059092687
2016-07-07 11:01:56.522,1.8703818,0.0059583914
2016-07-07 11:02:01.240,1.8724096,0.0059244083
2016-07-07 11:02:33.399,1.8666648,0.0062564295
2016-07-07 11:02:38.116,1.8637438,0.006284077
2016-07-07 11:02:42.618,1.8682654,0.0061837304
2016-07-07 11:02:47.335,1.8518931,0.0062758764
2016-07-07 11:02:51.837,1.8513588,0.006210614
2016-07-07 11:02:56.554,1.8529778,0.006144225
2016-07-07 11:03:05.774,1.8406093,0.0070038456
2016-07-07 11:03:10.275,1.8483009,0.0067570354
2016-07-09 10:26:42.272,1.8424565,0.0069205067
2016-07-09 10:26:46.775,1.8491268,0.0069029154
2016-07-09 10:26:51.491,1.837145,0.0058882535
2016-07-09 10:26:55.993,1.8395276,0.0059153396
2016-07-09 10:27:00.711,1.8397983,0.0059223427
2016-07-09 10:28:00.527,1.8481745,0.005934004
2016-07-09 10:28:09.746,1.8522161,0.006058291
2016-07-09 10:28:18.965,1.8349037,0.006628798
2016-07-09 10:28:23.682,1.8289603,0.0065633142
2016-07-09 10:37:18.389,1.8255669,0.006339663
2016-07-09 10:37:22.893,1.8219956,0.006421065
2016-07-09 10:37:41.330,1.81897,0.007168606
2016-07-09 10:37:46.047,1.8252764,0.007280133
2016-07-09 10:37:50.550,1.8259333,0.007323768
2016-07-09 10:37:55.266,1.8108099,0.0073262146
2016-07-09 10:37:59.769,1.8092871,0.0073727006
2016-07-09 10:38:08.987,1.816654,0.006907075
2016-07-09 10:38:13.705,1.8258572,0.0069467514
2016-07-09 10:38:18.206,1.8226559,0.006971861
2016-07-09 10:38:22.923,1.8139971,0.0063432157
2016-07-09 10:38:27.426,1.8222617,0.0063822484
2016-07-09 10:38:32.143,1.8227202,0.006496531
2016-07-09 10:40:54.931,1.8077065,0.006777835
2016-07-09 10:40:59.647,1.8009317,0.00682067
2016-07-09 10:41:04.150,1.7941309,0.006799983
2016-07-09 10:41:36.524,1.795836,0.006470689
2016-07-09 10:41:41.026,1.7962528,0.006583883
2016-07-09 10:41:45.743,1.7902952,0.006573826
2016-07-09 10:43:13.218,1.7884328,0.0065728775
2016-07-09 10:43:17.934,1.785467,0.006551001
2016-07-09 10:43:54.810,1.7743994,0.006557376
2016-07-09 10:43:59.313,1.769363,0.0067367144
2016-07-09 10:44:04.030,1.7679149,0.0067318575
2016-07-09 10:44:08.532,1.7694066,0.006741819
2016-07-09 10:44:13.249,1.7666067,0.0067607802
2016-07-09 10:44:17.751,1.7741001,0.0068501798
2016-07-10 10:58:12.816,1.8190817,0.006438991
2016-07-10 10:58:17.319,1.8170881,0.006453573
2016-07-10 10:58:22.035,1.8136914,0.0063781114
2016-07-10 10:58:26.538,1.8223091,0.0062408415
2016-07-10 10:58:35.757,1.8229187,0.006187314
2016-07-10 10:58:40.474,1.8259023,0.005983659
2016-07-10 10:58:44.976,1.8253521,0.0058783516
2016-07-10 10:58:49.692,1.8189996,0.0058713164
2016-07-10 10:59:35.789,1.8393637,0.009817672
2016-07-10 10:59:40.291,1.8373282,0.010237918
2016-07-10 10:59:45.008,1.8391659,0.0105187725
2016-07-10 11:00:07.947,1.8441986,0.007080178
2016-07-10 11:00:17.167,1.8467748,0.009280578
2016-07-10 11:00:35.605,1.8404894,0.007553226
2016-07-10 11:00:40.322,1.8453898,0.008297149
2016-07-10 11:01:07.979,1.873595,0.006051152
2016-07-10 11:01:40.139,1.8634953,0.005822442
2016-07-10 11:02:03.293,1.8454915,0.0063409023
2016-07-10 11:02:07.796,1.8450409,0.0064906483
2016-07-11 11:27:29.707,1.8140427,0.006282653
2016-07-11 11:27:34.424,1.8230722,0.0063090413
2016-07-12 10:26:39.843,1.8262227,0.007056289
2016-07-12 10:26:44.559,1.818154,0.007058284
2016-07-12 10:26:49.062,1.8179015,0.0070451824
2016-07-12 10:26:53.778,1.8483199,0.00605748
2016-07-12 10:26:58.282,1.8418467,0.00599695
2016-07-12 10:27:02.997,1.8414619,0.00597732
2016-07-12 10:28:02.815,1.8525023,0.005747173
2016-07-12 10:28:07.531,1.8546201,0.0058503263
2016-07-12 10:28:12.035,1.8619831,0.005827571
2016-07-12 10:28:16.750,1.8295938,0.0063262694
2016-07-12 10:28:21.254,1.8366445,0.0064331763
2016-07-12 10:28:25.970,1.8281368,0.0063127875
2016-07-12 10:30:53.475,1.8603705,0.0073164855
2016-07-12 10:37:57.555,1.8072848,0.007525274
2016-07-12 10:38:02.058,1.7989765,0.0074523725
2016-07-12 10:38:29.716,1.8138906,0.0063578254
2016-07-12 10:38:52.869,1.8190598,0.006686181
2016-07-12 10:38:57.373,1.817942,0.006802684
2016-07-12 10:39:02.089,1.8177426,0.006933611
2016-07-12 10:42:47.851,1.7888414,0.0071506305
2016-07-12 10:42:52.566,1.783965,0.007321967
2016-07-12 10:42:57.070,1.7635477,0.007345696
2016-07-12 10:43:57.100,1.7912136,0.006671399
2016-07-12 10:44:01.603,1.790818,0.0067851627
2016-07-12 10:44:06.319,1.7907534,0.006871502
2016-07-12 10:44:10.822,1.7732327,0.006736827
2016-07-12 10:44:15.539,1.7732731,0.0067170803
2016-07-12 10:44:20.042,1.7781734,0.00684833
2016-07-13 10:55:20.148,1.8330315,0.007302027
2016-07-13 10:55:43.089,1.8301941,0.00660533
2016-07-13 10:55:47.805,1.8255036,0.006523779
2016-07-13 10:55:52.308,1.8295524,0.006478746
2016-07-13 10:56:52.339,1.8379532,0.0113807395
2016-07-13 10:57:56.872,1.8273684,0.006224886
2016-07-13 10:58:10.595,1.8410947,0.0062375935
2016-07-13 10:59:42.786,1.8410232,0.005691829
2016-07-13 11:00:15.158,1.870147,0.005907313
2016-07-13 11:01:14.977,1.8642856,0.005792088
2016-07-13 11:01:19.692,1.8604146,0.005847127
2016-07-13 11:01:24.196,1.8571763,0.0059176404
2016-07-13 11:01:42.634,1.8326403,0.006327452
2016-07-13 11:01:47.350,1.8374908,0.0062989416
2016-07-13 11:01:51.853,1.8365192,0.0062184636
2016-07-13 11:01:56.568,1.8623133,0.005850665
2016-07-13 11:02:01.072,1.8684881,0.0057557295
2016-07-13 11:02:05.787,1.8646187,0.0057872706
2016-07-13 11:02:37.948,1.8603665,0.0060021104
2016-07-13 11:02:42.664,1.8618045,0.006021422
2016-07-13 11:02:47.167,1.86503,0.0059571196
2016-07-13 11:02:51.882,1.8537141,0.0060197115
2016-07-13 11:02:56.386,1.8533293,0.006085294
2016-07-13 11:03:01.102,1.8497512,0.006007939
2016-07-14 11:27:04.639,1.8303903,0.00692285
2016-07-14 11:27:09.354,1.8394818,0.006875802
2016-07-14 11:27:13.857,1.8307165,0.006926025
2016-07-14 11:27:32.296,1.8247188,0.006552916
2016-07-14 11:27:37.011,1.8276417,0.006445107
2016-07-14 11:27:41.515,1.8326021,0.006418198
2016-07-14 11:27:46.231,1.8411114,0.0073190858
2016-07-14 11:27:50.734,1.8360356,0.0071748868
2016-07-14 11:27:55.449,1.8406339,0.0071601616
2016-07-14 11:28:27.610,1.8488013,0.006555091
2016-07-14 11:28:32.325,1.8369358,0.006496561
2016-07-14 11:28:36.830,1.8450354,0.006406391
2016-07-14 11:28:41.544,1.8399785,0.0061161416
2016-07-14 11:28:46.048,1.8360493,0.006048407
2016-07-14 11:28:50.765,1.8333763,0.0060221236
2016-07-15 10:26:47.079,1.8261251,0.006861836
2016-07-15 10:26:51.584,1.8351022,0.006893695
2016-07-15 10:26:56.299,1.8373082,0.00603883
2016-07-15 10:27:00.803,1.8419485,0.006107609
2016-07-15 10:27:05.517,1.8390787,0.006111834
2016-07-15 10:28:05.336,1.8517188,0.0058935243
2016-07-15 10:28:10.052,1.8557585,0.005888262
2016-07-15 10:28:14.555,1.859188,0.0059506632
2016-07-15 10:28:19.271,1.8466568,0.0065466017
2016-07-15 10:28:23.775,1.841422,0.0066122995
2016-07-15 10:28:28.490,1.8396684,0.0065001384
2016-07-15 10:37:32.417,1.8203138,0.0065653906
2016-07-15 10:37:36.921,1.8191054,0.0065557826
2016-07-15 10:37:41.636,1.8167732,0.0064360686
2016-07-15 10:38:13.797,1.817731,0.006967738
2016-07-15 10:38:18.512,1.8227687,0.007035415
2016-07-15 10:38:23.017,1.8179427,0.007057742
2016-07-15 10:38:27.732,1.8250123,0.0065165353
2016-07-15 10:38:32.236,1.8329878,0.006533894
2016-07-15 10:38:36.952,1.8300018,0.006538385
2016-07-15 10:43:22.744,1.789564,0.006646103
2016-07-15 10:43:59.620,1.7876743,0.0065619154
2016-07-15 10:44:04.123,1.7914537,0.0067210943
2016-07-15 10:44:08.838,1.7731458,0.0066696815
2016-07-15 10:44:13.342,1.7599244,0.006815779
2016-07-15 10:44:18.058,1.7682256,0.0066510523
2016-07-15 10:44:22.563,1.7764307,0.006806598
2016-07-16 10:55:31.815,1.8610483,0.006749294
2016-07-16 10:55:36.320,1.8627725,0.006606758
2016-07-16 10:55:41.034,1.8599502,0.0066272174
2016-07-16 10:55:45.539,1.8404716,0.007015171
2016-07-16 10:55:50.254,1.8499925,0.006992077
2016-07-16 10:55:54.758,1.844691,0.0068076667
2016-07-16 10:57:36.169,1.8190821,0.006426545
2016-07-16 10:57:40.883,1.8188852,0.006406227
2016-07-16 10:57:45.388,1.8258278,0.006416697
2016-07-16 10:57:50.103,1.8245084,0.006264598
2016-07-16 10:57:54.607,1.8295835,0.006332774
2016-07-16 10:57:59.321,1.8260504,0.0062312214
2016-07-16 10:58:03.825,1.8333749,0.007245556
2016-07-16 10:58:08.540,1.8291503,0.007171388
2016-07-16 10:58:13.045,1.8346113,0.007110605
2016-07-16 10:58:17.759,1.8121077,0.006356449
2016-07-16 10:58:22.264,1.8139567,0.0062814024
2016-07-16 10:58:31.483,1.8187228,0.006285721
2016-07-16 10:58:36.198,1.8171881,0.0062470576
2016-07-16 10:58:40.702,1.8204062,0.0061926926
2016-07-16 10:59:13.074,1.8448155,0.0122757815
2016-07-16 10:59:40.731,1.8406764,0.008663287
2016-07-16 10:59:45.235,1.8448106,0.009141785
2016-07-16 10:59:49.950,1.838975,0.009686639
2016-07-16 11:00:12.893,1.8326209,0.0070786085
2016-07-16 11:00:22.111,1.8411852,0.009039323
2016-07-16 11:00:31.330,1.851891,0.0065749274
2016-07-16 11:00:40.550,1.8374404,0.007640322
2016-07-16 11:00:45.264,1.8218924,0.008094531
2016-07-16 11:01:45.084,1.8588758,0.005826257
2016-07-16 11:02:08.237,1.8456924,0.006409753
2016-07-16 11:02:12.741,1.8565469,0.0063782246
2016-07-17 10:07:36.333,1.8095969,0.006143373
2016-07-17 10:07:40.838,1.8059161,0.0062486557
2016-07-17 10:07:45.553,1.8048904,0.0062778853
2016-07-17 11:25:53.312,1.8309658,0.0075196577
2016-07-17 11:26:20.969,1.8326298,0.007055289
2016-07-17 11:26:25.683,1.8471296,0.007845608
2016-07-17 11:28:48.474,1.8342865,0.006146067
2016-07-17 11:30:16.160,1.8495607,0.00648622
2016-07-17 11:30:48.322,1.8408734,0.0060138144
2016-07-18 10:26:44.825,1.8081627,0.007979651
2016-07-18 10:26:49.539,1.8270526,0.0076753544
2016-07-18 10:26:54.044,1.8265963,0.0077374303
2016-07-18 10:26:58.758,1.8456697,0.0062836707
2016-07-18 10:27:03.263,1.84937,0.0063276505
2016-07-18 10:27:07.978,1.847058,0.0063461647
2016-07-18 10:28:07.798,1.8574185,0.0064204023
2016-07-18 10:28:12.512,1.8570299,0.0064131753
2016-07-18 10:28:17.016,1.8547394,0.0063392334
2016-07-18 10:28:21.730,1.8336937,0.0070293555
2016-07-18 10:28:26.235,1.8358537,0.0072188093
2016-07-18 10:28:30.949,1.8213704,0.0070168115
2016-07-18 10:38:57.849,1.81539,0.006904988
2016-07-18 10:39:02.354,1.8112763,0.0069508757
2016-07-18 10:39:07.068,1.8237154,0.006983632
2016-07-18 10:44:02.080,1.782081,0.006490617
2016-07-18 10:44:06.586,1.7875497,0.0067229066
2016-07-18 10:44:11.299,1.7864134,0.006833705
2016-07-19 10:59:47.746,1.8421227,0.005786672
2016-07-20 10:10:34.018,1.7863265,0.0064106784
2016-07-20 10:10:38.525,1.7942761,0.006481174
2016-07-20 10:10:43.237,1.7971785,0.0065002167
2016-07-21 10:26:56.510,1.8514813,0.0067994455
2016-07-21 10:27:01.222,1.8504276,0.0066850237
2016-07-21 10:27:05.729,1.8557357,0.00694136
2016-07-21 10:28:05.756,1.8458067,0.0074232942
2016-07-21 10:28:10.263,1.8464606,0.007477749
2016-07-21 10:37:28.122,1.8107312,0.0064900117
2016-07-21 10:37:32.628,1.8146073,0.00662523
2016-07-21 10:37:37.341,1.8196713,0.0064690025
2016-07-21 10:37:41.847,1.8136506,0.006323268
2016-07-21 10:37:46.560,1.8329097,0.0074764644
2016-07-21 10:37:51.067,1.8304131,0.0073220693
2016-07-21 10:37:55.780,1.8261694,0.0072772657
2016-07-21 10:38:14.217,1.8248838,0.0069897203
2016-07-21 10:38:18.725,1.8215361,0.0069153695
2016-07-21 10:38:23.436,1.8339304,0.0069829514
2016-07-21 10:38:32.656,1.8120213,0.0067843106
2016-07-21 10:38:37.162,1.8230907,0.006859945
2016-07-21 10:38:55.601,1.8117561,0.0070111053
2016-07-21 10:39:00.313,1.8123629,0.0069466676
2016-07-21 10:39:04.820,1.8049775,0.006954343
2016-07-21 10:41:00.161,1.8011513,0.006569927
2016-07-21 10:41:04.668,1.8035158,0.006771033
2016-07-21 10:41:09.380,1.7990901,0.006708858
2016-07-21 10:41:13.886,1.8031379,0.006073803
2016-07-21 10:41:18.599,1.8041073,0.0060604564
2016-07-21 10:41:23.106,1.8068498,0.0060931975
2016-07-21 10:41:27.819,1.7908981,0.0057167644
2016-07-21 10:41:32.325,1.7954015,0.005750879
2016-07-21 10:41:37.038,1.7975577,0.005768531
2016-07-21 10:41:41.544,1.8066627,0.006279952
2016-07-21 10:41:46.257,1.8063416,0.0063302564
2016-07-21 10:41:50.763,1.8043499,0.0063145566
2016-07-21 10:43:59.831,1.7876402,0.006506279
2016-07-21 10:44:04.544,1.7875503,0.0066242823
2016-07-21 10:44:09.050,1.7844821,0.00670253
2016-07-22 10:56:59.702,1.8589474,0.013173857
2016-07-22 10:58:08.742,1.8349955,0.0072590527
2016-07-22 10:58:13.455,1.8372142,0.0072407075
2016-07-22 10:58:17.962,1.8334167,0.0072029415
2016-07-22 10:58:50.331,1.8312021,0.0061536436
2016-07-22 10:58:54.837,1.8247582,0.00610991
2016-07-22 10:58:59.550,1.8213528,0.006052031
2016-07-22 10:59:17.988,1.8689184,0.012792778
2016-07-22 11:00:17.810,1.8545358,0.007184969
2016-07-22 11:00:27.028,1.8344934,0.009001951
2016-07-22 11:00:50.179,1.8456603,0.008376538
2016-07-22 11:01:17.836,1.8733971,0.0062122387
2016-07-22 11:01:50.001,1.8588121,0.006171012
2016-07-22 12:28:43.410,1.8263928,0.0087722745
2016-07-22 12:28:47.916,1.8437967,0.008776887
2016-07-22 12:28:52.629,1.8330084,0.008521985
2016-07-23 10:03:50.725,1.7985574,0.007486468
2016-07-23 10:03:55.232,1.8091967,0.005950596
2016-07-23 10:03:59.944,1.8126826,0.0058960435
2016-07-23 10:04:59.767,1.8223368,0.006172558
2016-07-23 10:05:04.478,1.8184215,0.0061443574
2016-07-23 10:05:08.986,1.8194628,0.006136232
2016-07-23 10:06:36.669,1.8041384,0.0064910105
2016-07-23 10:06:41.177,1.7959613,0.006389511
2016-07-23 10:06:45.888,1.8109168,0.006528169
2016-07-23 10:09:08.683,1.8158237,0.007195151
2016-07-23 10:09:13.395,1.8062093,0.0072160023
2016-07-23 10:09:17.902,1.812966,0.007306885
2016-07-23 10:09:22.614,1.8025738,0.0063843317
2016-07-23 10:09:27.122,1.8028415,0.0065309554
2016-07-23 10:09:31.833,1.8050493,0.006487798
2016-07-23 10:10:31.656,1.8080853,0.00630421
2016-07-23 10:10:36.367,1.8071915,0.006301183
2016-07-23 10:10:40.875,1.8144162,0.006367433
2016-07-23 11:30:16.312,1.8478849,0.006570206
2016-07-23 11:30:53.189,1.8490326,0.006025535
2016-07-23 11:31:02.407,1.8606336,0.0060465722
2016-07-23 11:31:25.557,1.8019664,0.0063669337
2016-07-23 11:31:30.065,1.8034832,0.0062860367
2016-07-23 11:31:34.776,1.7977605,0.006194692
2016-07-24 10:26:45.081,1.8271239,0.0068149283
2016-07-24 10:26:49.590,1.8239653,0.0067337616
2016-07-24 10:26:54.300,1.8564868,0.00618853
2016-07-24 10:26:58.810,1.8645546,0.0061719627
2016-07-24 10:27:03.519,1.8600708,0.0060814214
2016-07-24 10:28:03.343,1.845309,0.0061341445
2016-07-24 10:28:08.053,1.848593,0.0061351955
2016-07-24 10:28:12.562,1.8510635,0.006121007
2016-07-24 10:28:17.272,1.84074,0.0074475273
2016-07-24 10:28:21.781,1.835663,0.007231569
2016-07-24 10:28:26.492,1.8395286,0.007117127
2016-07-24 10:37:02.761,1.8228565,0.0070192353
2016-07-24 10:37:07.270,1.8210557,0.0070106136
2016-07-24 10:37:11.980,1.8211184,0.006886675
2016-07-24 10:37:16.489,1.8220428,0.006423497
2016-07-24 10:37:21.200,1.8151405,0.006363452
2016-07-24 10:37:25.708,1.8135211,0.006382166
2016-07-24 10:37:30.418,1.820942,0.006535315
2016-07-24 10:37:39.638,1.8219192,0.0063968264
2016-07-24 10:38:25.733,1.8163339,0.0064199003
2016-07-24 10:38:30.242,1.8165942,0.0064940387
2016-07-24 10:38:34.952,1.8217303,0.006513307
2016-07-24 10:39:07.118,1.8197707,0.007723498
2016-07-24 10:39:11.829,1.8267684,0.0077403267
2016-07-24 10:39:16.338,1.8330339,0.007900926
2016-07-24 10:39:39.485,1.8146458,0.006861373
2016-07-24 10:39:43.995,1.8077946,0.006792601
2016-07-24 10:40:02.433,1.8123673,0.006390886
2016-07-24 10:40:07.143,1.8036264,0.00627147
2016-07-24 10:40:11.652,1.812598,0.006386237
2016-07-24 10:40:16.363,1.8220577,0.006570339
2016-07-24 10:40:20.871,1.8233944,0.0066676373
2016-07-24 10:40:25.582,1.8111662,0.006525769
2016-07-24 10:40:57.748,1.8091091,0.006347491
2016-07-24 10:41:02.458,1.814373,0.0064512487
2016-07-24 10:41:06.967,1.8051487,0.0065910527
2016-07-24 10:41:11.677,1.811117,0.006015833
2016-07-24 10:41:16.185,1.8221694,0.0061150263
2016-07-24 10:41:20.896,1.8089848,0.0060677067
2016-07-24 10:41:25.405,1.804766,0.0059096087
2016-07-24 10:41:30.115,1.8072474,0.0058551547
2016-07-24 10:41:34.623,1.8116531,0.0058708494
2016-07-24 10:41:39.334,1.8113457,0.005955885
2016-07-24 10:41:43.843,1.8050321,0.0059766686
2016-07-24 10:41:48.553,1.7953932,0.0059958547
2016-07-24 11:55:38.130,1.82523,0.008873459
2016-07-24 11:55:42.840,1.8317088,0.008661339
2016-07-24 11:55:47.348,1.8383267,0.008654173
2016-07-25 10:58:06.380,1.840613,0.006312629
2016-07-25 10:58:20.309,1.843819,0.006149664
2016-07-25 10:59:52.500,1.8569851,0.005764369
2016-07-25 11:00:24.665,1.8471045,0.005876287
2016-07-25 11:01:19.980,1.8574055,0.00634345
2016-07-25 11:01:24.690,1.8583404,0.0062756464
2016-07-25 11:01:29.199,1.8598158,0.0061704083
2016-07-25 11:02:01.566,1.8636904,0.00666955
2016-07-25 11:02:06.076,1.8648072,0.0067506046
2016-07-25 11:02:10.785,1.8663347,0.0065574246
2016-07-27 10:26:56.566,1.8527492,0.006107154
2016-07-27 10:27:01.275,1.8570788,0.0060638413
2016-07-27 10:27:05.785,1.8559107,0.006084148
2016-07-27 10:28:05.808,1.8521276,0.006048777
2016-07-27 10:28:10.319,1.8523128,0.006183526
2016-07-27 10:28:15.028,1.8500376,0.006106468
2016-07-27 10:28:19.538,1.839981,0.006524474
2016-07-27 10:28:24.247,1.8443848,0.0065752054
2016-07-27 10:28:28.757,1.8444586,0.006407833
2016-07-27 10:29:28.781,1.822427,0.008245169
2016-07-27 10:29:33.290,1.8255644,0.008312922
2016-07-27 10:37:32.684,1.8113717,0.0064272746
2016-07-27 10:37:37.394,1.8088725,0.0062983385
2016-07-27 10:37:41.903,1.8071471,0.0063322415
2016-07-27 10:37:46.613,1.8203361,0.0068200147
2016-07-27 10:37:51.123,1.8171439,0.006825744
2016-07-27 10:37:55.832,1.8167713,0.006908322
2016-07-27 10:39:00.365,1.8112204,0.0070140096
2016-07-27 10:39:04.876,1.8079553,0.0068755206
2016-07-27 10:39:09.584,1.8303605,0.0074717803
2016-07-27 10:39:14.095,1.8194573,0.007456208
2016-07-27 10:39:18.803,1.8216913,0.0075387564
2016-07-27 10:39:50.972,1.8084815,0.006561083
2016-07-27 10:40:09.410,1.8029501,0.0065945224
2016-07-27 10:40:14.118,1.8073807,0.006611973
2016-07-27 10:40:18.628,1.8114771,0.006686282
2016-07-27 10:40:23.337,1.8164157,0.0066879834
2016-07-27 10:40:27.848,1.8081784,0.0067001497
2016-07-27 10:41:00.215,1.8100872,0.0067357356
2016-07-27 10:41:04.724,1.8080739,0.006669169
2016-07-27 10:41:09.434,1.8063898,0.0068030795
2016-07-27 10:41:13.943,1.8077984,0.0063821874
2016-07-27 10:41:18.653,1.796744,0.006353679
2016-07-27 10:41:23.162,1.8102871,0.006528703
2016-07-27 10:41:27.872,1.7970899,0.00656611
2016-07-27 10:41:32.382,1.8078774,0.006618245
2016-07-27 10:41:37.091,1.8044028,0.006507464
2016-07-27 10:41:41.600,1.8114403,0.0065675294
2016-07-27 10:41:46.310,1.8003758,0.0065960228
2016-07-27 10:41:50.820,1.8055897,0.006620614
2016-07-27 10:43:32.230,1.7719398,0.006819299
2016-07-27 10:43:59.888,1.7719923,0.00633351
2016-07-27 10:44:04.596,1.7771337,0.006548434
2016-07-27 10:44:09.107,1.7881769,0.0065207733
2016-07-27 10:44:13.816,1.7659781,0.007000482
2016-07-27 10:44:18.325,1.760853,0.0069400994
2016-07-27 10:44:23.035,1.7630355,0.007059651
2016-07-27 11:56:08.267,1.8474282,0.011983747
2016-07-27 11:56:12.777,1.8450053,0.0119403
2016-07-27 11:56:17.486,1.8302681,0.011849889
2016-07-28 10:57:41.211,1.8333061,0.00679153
2016-07-28 10:57:45.921,1.8338025,0.00676289
2016-07-28 10:58:22.797,1.8438089,0.0062907315
2016-07-28 10:58:27.307,1.8470315,0.00633359
2016-07-28 10:58:32.015,1.8454267,0.0062513696
2016-07-28 10:58:36.526,1.8505571,0.0064331405
2016-07-28 10:58:41.235,1.8347644,0.006289639
2016-07-28 10:58:45.745,1.8354616,0.0063225958
2016-07-28 10:58:50.454,1.82449,0.0060566817
2016-07-28 10:58:54.965,1.8317674,0.006009461
2016-07-28 10:58:59.673,1.8343879,0.0059541133
2016-07-28 10:59:04.184,1.837937,0.005795524
2016-07-28 10:59:08.892,1.8467774,0.005883494
2016-07-28 10:59:13.402,1.8420663,0.0057982136
2016-07-28 10:59:18.111,1.8903317,0.013120645
2016-07-28 10:59:45.768,1.8702813,0.009933401
2016-07-28 10:59:50.279,1.8760227,0.010434881
2016-07-28 10:59:54.988,1.8592621,0.011353637
2016-07-28 11:00:22.646,1.8493295,0.0072831684
2016-07-28 11:00:31.864,1.8603432,0.009174979
2016-07-28 11:00:41.083,1.8468188,0.0069533894
2016-07-28 11:00:54.812,1.8448973,0.008605071
2016-07-28 11:01:13.250,1.8424568,0.006720564
2016-07-28 11:01:22.469,1.8709177,0.006260673
2016-07-29 10:07:41.399,1.8063136,0.00620392
2016-07-29 10:07:45.910,1.8030391,0.0061524063
2016-07-29 10:07:50.618,1.8049307,0.0062155323
2016-07-29 10:08:09.056,1.8271087,0.0067216945
2016-07-29 10:08:13.568,1.8156877,0.006687256
2016-07-29 10:08:18.275,1.822985,0.0067001805
2016-07-29 10:08:22.787,1.811384,0.00616289
2016-07-29 10:08:27.495,1.8114684,0.0061078863
2016-07-29 10:08:32.006,1.8036072,0.0060955994
2016-07-29 10:09:18.101,1.7992231,0.0068481113
2016-07-29 10:09:22.810,1.8135474,0.0069610127
2016-07-29 10:09:32.029,1.7908024,0.0062997798
2016-07-29 10:09:36.539,1.7938496,0.0063572708
2016-07-29 10:09:41.248,1.7921008,0.006340147
2016-07-29 10:10:41.075,1.7966976,0.006481934
2016-07-29 10:10:45.782,1.7969444,0.00639941
2016-07-29 10:10:50.294,1.8073152,0.006523892
2016-07-29 11:30:21.223,1.8516293,0.0066697616
2016-07-29 11:30:25.734,1.8648696,0.0065345475
2016-07-29 11:31:07.318,1.8730448,0.006206563
2016-07-30 10:26:54.577,1.8531296,0.0074308845
2016-07-30 10:26:59.090,1.8337557,0.00735316
2016-07-30 10:27:03.796,1.8328702,0.0072140316
2016-07-30 10:27:08.309,1.8498405,0.0063641123
2016-07-30 10:27:13.015,1.8390107,0.006419971
2016-07-30 10:27:17.528,1.8470695,0.0063269585
2016-07-30 10:28:17.549,1.8663173,0.0067903134
2016-07-30 10:28:22.062,1.857268,0.006841008
2016-07-30 10:28:26.768,1.855506,0.006711287
2016-07-30 10:37:30.696,1.8110851,0.0062628994
2016-07-30 10:37:35.208,1.8126296,0.0062483214
2016-07-30 10:37:39.915,1.8069803,0.0063557066
2016-07-30 10:37:58.353,1.822899,0.007212956
2016-07-30 10:38:02.866,1.8270376,0.007250672
2016-07-30 10:38:07.572,1.828797,0.0072236406
2016-07-30 10:38:39.742,1.8113878,0.006308128
2016-07-30 10:38:44.449,1.8094833,0.00633619
2016-07-30 10:38:48.962,1.8116156,0.0062683513
2016-07-30 10:38:53.668,1.8176347,0.006729237
